SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,131 Bailey Ave,Mt Washington,PA,15211,524900,3,3.0,Mt Washington,2157,7840,1998,2,243,,Active,,,http://www.redfin.com/PA/Pittsburgh/131-Bailey-Ave-15211/home/74775346,West Penn MLS,1529021,N,Y,40.4271482,-80.0034345
MLS Listing,,Townhouse,1420 Rutherford Ave,Beechview,PA,15216,169900,2,2.0,Beechview,1200,4356,1905,2,142,,Active,,,http://www.redfin.com/PA/Pittsburgh/1420-Rutherford-Ave-15216/home/74597299,West Penn MLS,1529019,N,Y,40.4133705,-80.0268605
MLS Listing,,Single Family Residential,130 Lilmont Dr,Swissvale,PA,15218,190000,3,1.0,Swissvale,975,12196,1959,2,195,,Active,November-6-2021 12:00 PM,November-6-2021 02:00 PM,http://www.redfin.com/PA/Pittsburgh/130-Lilmont-Dr-15218/home/73499541,West Penn MLS,1528985,N,Y,40.4143601,-79.8706118
MLS Listing,,Single Family Residential,1771 Tuscany Dr,Upper St. Clair,PA,15241,350000,4,3.5,Upper St. Clair,2402,14810,1970,2,146,,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/1771-Tuscany-Dr-15241/home/74560317,West Penn MLS,1528894,N,Y,40.3580014,-80.069448
MLS Listing,,Single Family Residential,3107 Home Ave,Castle Shannon,PA,15234,119000,3,1.0,Castle Shannon,1334,3920,1930,3,89,,Active,,,http://www.redfin.com/PA/Castle-Shannon/3107-Home-Ave-15234/home/73571493,West Penn MLS,1528451,N,Y,40.3728292,-80.0056077
MLS Listing,,Single Family Residential,237 Temona Dr,Pleasant Hills,PA,15236,197500,2,1.5,Pleasant Hills,1009,,1946,3,196,,Active,November-7-2021 12:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/237-Temona-Dr-15236/home/74646608,West Penn MLS,1528567,N,Y,40.3327164,-79.9651046
MLS Listing,,Single Family Residential,337 Princeton Dr,Penn Hills,PA,15235,140000,3,1.5,Penn Hills,972,7405,1953,3,144,,Active,,,http://www.redfin.com/PA/Penn-Hills/337-Princeton-Dr-15235/home/74669889,West Penn MLS,1528920,N,Y,40.4399811,-79.8065825
MLS Listing,,Single Family Residential,1223 Woodland Ave,Marshall Shadeland,PA,15212,90000,4,2.0,Marshall Shadeland,2549,2613,1940,3,35,,Active,,,http://www.redfin.com/PA/Pittsburgh/1223-Woodland-Ave-15212/home/74640863,West Penn MLS,1528543,N,Y,40.46923,-80.028208
MLS Listing,,Single Family Residential,203 W Burgess St,Perry Hilltop,PA,15214,17000,3,1.0,Perry Hilltop,1224,1306,1910,3,14,,Active,,,http://www.redfin.com/PA/Pittsburgh/203-W-Burgess-St-15214/home/74646010,West Penn MLS,1528377,N,Y,40.4667667,-80.0114609
MLS Listing,,Single Family Residential,510 Oblock Ave,Plum Boro,PA,15239,275000,4,2.0,Plum Boro,1852,22215,1958,3,148,,Active,,,http://www.redfin.com/PA/Pittsburgh/510-Oblock-Ave-15239/home/74747197,West Penn MLS,1528954,N,Y,40.4751423,-79.7600742
MLS Listing,,Single Family Residential,2659 Amman St,Brookline,PA,15226,174900,3,1.0,Brookline,1415,,1930,3,124,,Active,,,http://www.redfin.com/PA/Pittsburgh/2659-Amman-St-15226/home/73564715,West Penn MLS,1528500,N,Y,40.3966641,-80.0279702
MLS Listing,,Single Family Residential,1327 Sylvandell Dr,Mt. Lebanon,PA,15243,239900,3,1.5,Mt. Lebanon,,,1953,3,,,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/1327-Sylvandell-Dr-15243/home/74530831,West Penn MLS,1528757,N,Y,40.3738789,-80.0719029
MLS Listing,,Single Family Residential,837 Larchmont Rd,Mt. Lebanon,PA,15243,735000,3,3.5,Mt. Lebanon,2448,12196,1950,3,300,,Active,,,http://www.redfin.com/PA/Pittsburgh/837-Larchmont-Rd-15243/home/74772913,West Penn MLS,1528879,N,Y,40.390217,-80.065352
MLS Listing,,Single Family Residential,101 Van Fleet Cir,Ross Twp,PA,15237,384900,4,2.5,Ross Twp,2160,18730,1968,3,178,,Active,,,http://www.redfin.com/PA/Pittsburgh/101-Van-Fleet-Cir-15237/home/74690017,West Penn MLS,1528925,N,Y,40.5519561,-80.0143001
MLS Listing,,Single Family Residential,154 Cherrington Dr,Ross Twp,PA,15237,375000,4,3.0,Ross Twp,2496,9583,1960,3,150,,Active,November-7-2021 02:00 PM,November-7-2021 04:00 PM,http://www.redfin.com/PA/Pittsburgh/154-Cherrington-Dr-15237/home/74629784,West Penn MLS,1528928,N,Y,40.5362671,-79.9908854
MLS Listing,,Single Family Residential,1845 Morningside Ave,Morningside,PA,15206,249000,2,2.0,Morningside,930,3484,1895,3,268,,Active,,,http://www.redfin.com/PA/Pittsburgh/1845-Morningside-Ave-15206/home/74469757,West Penn MLS,1528833,N,Y,40.4875273,-79.9263484
MLS Listing,,Ranch,Lots Bevan Road / E. Willock Rd,Whitehall,PA,15227,124900,0,,Whitehall,,37026,,3,,,Active,,,http://www.redfin.com/PA/Brentwood/Lots-E-Willock-Rd-15227/home/173422922,West Penn MLS,1528489,N,Y,40.3622557,-79.9676487
MLS Listing,,Condo/Co-op,151 Fort Pitt Blvd #1401,Downtown Pgh,PA,15222,575000,2,2.0,Downtown Pgh,1367,,2007,3,421,698,Active,,,http://www.redfin.com/PA/Pittsburgh/151-Fort-Pitt-Blvd-15222/unit-1401/home/73515106,West Penn MLS,1528782,N,Y,40.4384369,-80.0046467
MLS Listing,,Single Family Residential,350 Shenandoah Dr,Penn Hills,PA,15235,185000,3,2.5,Penn Hills,1588,6098,1999,3,116,,Active,,,http://www.redfin.com/PA/Pittsburgh/350-Shenandoah-Dr-15235/home/74667749,West Penn MLS,1528889,N,Y,40.4743401,-79.8103852
MLS Listing,,Single Family Residential,25 Camfield St,Bon Air,PA,15210,100000,2,1.5,Bon Air,1360,2613,1928,3,74,,Active,,,http://www.redfin.com/PA/Pittsburgh/25-Camfield-St-15210/home/74590332,West Penn MLS,1528770,N,Y,40.4101573,-79.9976571
MLS Listing,,Townhouse,753 Chautauqua Ct,Perry Hilltop,PA,15214,109900,3,1.0,Perry Hilltop,1668,,1900,3,66,250,Active,,,http://www.redfin.com/PA/Pittsburgh/753-Chautauqua-St-15214/home/74641002,West Penn MLS,1528784,N,Y,40.4642417,-80.0183815
MLS Listing,,Single Family Residential,2046 Jacob St,Brookline,PA,15226,184500,3,1.5,Brookline,1418,3484,1936,3,130,,Active,,,http://www.redfin.com/PA/Pittsburgh/2046-Jacob-St-15226/home/74766129,West Penn MLS,1528810,N,Y,40.3913572,-79.9995793
MLS Listing,,Single Family Residential,104 Kipling Rd,Ross Twp,PA,15237,225000,3,1.0,Ross Twp,1092,15681,1950,3,206,,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/104-Kipling-Rd-15237/home/74628397,West Penn MLS,1528753,N,Y,40.5385172,-80.0175213
MLS Listing,,Single Family Residential,932 Morningside Ave,Morningside,PA,15206,220000,3,1.0,Morningside,1200,2613,1939,3,183,,Active,,,http://www.redfin.com/PA/Pittsburgh/932-Morningside-Ave-15206/home/74741746,West Penn MLS,1528835,N,Y,40.4761866,-79.9315016
MLS Listing,,Single Family Residential,3075 Texas Ave,Dormont,PA,15216,234900,4,2.0,Dormont,1923,,1920,3,122,,Active,,,http://www.redfin.com/PA/Pittsburgh/3075-Texas-Ave-15216/home/74770706,West Penn MLS,1528765,N,Y,40.390961,-80.0375883
MLS Listing,,Single Family Residential,2015 Termon Ave,Brighton Heights,PA,15212,199000,3,1.0,Brighton Heights,1368,2613,1925,4,145,,Active,,,http://www.redfin.com/PA/Pittsburgh/2015-Termon-Ave-15212/home/73492915,West Penn MLS,1528801,N,Y,40.4826183,-80.0451635
MLS Listing,,Single Family Residential,2508 Cobden St,South Side,PA,15203,77500,2,1.0,South Side,1478,5662,1895,4,52,,Active,,,http://www.redfin.com/PA/Pittsburgh/2508-Cobden-St-15203/home/74491279,West Penn MLS,1528787,N,Y,40.4197763,-79.9705236
MLS Listing,,Single Family Residential,235 Dunseith St,Oakland,PA,15213,399900,4,3.0,Oakland,1472,1742,1910,4,272,,Active,,,http://www.redfin.com/PA/Pittsburgh/235-Dunseith-St-15213/home/74571335,West Penn MLS,1528786,N,Y,40.4416459,-79.9651811
MLS Listing,,Condo/Co-op,595 Calais Dr #120,McCandless,PA,15237,118900,1,1.0,McCandless,772,,1972,4,154,230,Active,,,http://www.redfin.com/PA/Pittsburgh/595-Calais-Dr-15237/unit-120/home/74715391,West Penn MLS,1528785,N,Y,40.566687,-80.053766
MLS Listing,,Single Family Residential,16 Ellers St,Oakland,PA,15213,140000,2,1.5,Oakland,1435,,1900,4,98,,Active,,,http://www.redfin.com/PA/Pittsburgh/16-Ellers-St-15213/home/73566464,West Penn MLS,1528774,N,Y,40.44119,-79.967509
MLS Listing,,Single Family Residential,1612 Cook School Rd,Upper St. Clair,PA,15241,610000,4,2.5,Upper St. Clair,3291,17424,2002,4,185,,Active,,,http://www.redfin.com/PA/Pittsburgh/1612-Cook-School-Rd-15241/home/74587853,West Penn MLS,1528744,N,Y,40.3547214,-80.0753406
MLS Listing,,Single Family Residential,423 Parker,Shaler,PA,15209,127900,2,1.0,Shaler,,,1933,4,,,Active,,,http://www.redfin.com/PA/Pittsburgh/423-Parker-St-15209/home/74508705,West Penn MLS,1528768,N,Y,40.49386,-79.9617831
MLS Listing,,Single Family Residential,1425 Macon Ave,Regent Square,PA,15218,417900,4,2.5,Regent Square,2056,4356,1905,5,203,,Active,November-7-2021 01:00 AM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/1425-Macon-Ave-15218/home/74518598,West Penn MLS,1528708,N,Y,40.4278074,-79.8939712
MLS Listing,,Single Family Residential,1405 Dickson St,Marshall Shadeland,PA,15212,139900,3,1.0,Marshall Shadeland,1400,3049,1910,5,100,,Active,,,http://www.redfin.com/PA/Pittsburgh/1405-Dickson-St-15212/home/74640223,West Penn MLS,1528760,N,Y,40.4693389,-80.0319761
MLS Listing,,Single Family Residential,466 Debbie Dr,Baldwin Boro,PA,15227,159900,3,2.0,Baldwin Boro,900,6969,1956,5,178,,Active,,,http://www.redfin.com/PA/Pittsburgh/466-Debbie-Dr-15227/home/74685319,West Penn MLS,1528749,N,Y,40.39979,-79.9764229
MLS Listing,,Condo/Co-op,320 Fort Duquesne Blvd Unit 11 J,Downtown Pgh,PA,15222,345000,2,1.0,Downtown Pgh,,,1966,5,,768,Active,,,http://www.redfin.com/PA/Pittsburgh/320-Fort-Duquesne-Blvd-15222/unit-11J/home/74532870,West Penn MLS,1528746,N,Y,40.4426006,-80.0069837
MLS Listing,,Single Family Residential,1521 Arlington Ave,Allentown,PA,15210,94900,2,1.5,Allentown,1154,871,1900,5,82,,Active,,,http://www.redfin.com/PA/Pittsburgh/1521-Arlington-Ave-15210/home/74497273,West Penn MLS,1528747,N,Y,40.4188231,-79.988406
MLS Listing,,Condo/Co-op,1 Trimont Ln Unit 102P,Mt Washington,PA,15211,225000,2,1.0,Mt Washington,733,,1983,5,307,453,Active,,,http://www.redfin.com/PA/Pittsburgh/1-Trimont-Ln-15211/unit-102P/home/74711836,West Penn MLS,1528707,N,Y,40.4380649,-80.0200872
MLS Listing,,Single Family Residential,2208 Hawthorne Ave,Swissvale,PA,15218,144900,4,1.5,Swissvale,2050,,1900,5,71,,Active,,,http://www.redfin.com/PA/Pittsburgh/2208-Hawthorne-Ave-15218/home/74547915,West Penn MLS,1528649,N,Y,40.4215374,-79.8827475
MLS Listing,,Condo/Co-op,509 Newport Dr,Penn Hills,PA,15235,179900,2,2.5,Penn Hills,2050,,1991,5,88,252,Active,November-7-2021 01:00 PM,November-7-2021 02:00 PM,http://www.redfin.com/PA/Pittsburgh/509-Newport-Dr-15235/home/74636053,West Penn MLS,1528725,N,Y,40.4565425,-79.8285581
MLS Listing,,Single Family Residential,1229 Girard Rd,Whitehall,PA,15227,250000,3,2.0,Whitehall,,7840,1950,5,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1229-Girard-Rd-15227/home/74555252,West Penn MLS,1528702,N,Y,40.36208,-79.972796
MLS Listing,,Single Family Residential,644 Highview Rd,Baldwin Twp,PA,15234,225000,3,1.5,Baldwin Twp,1302,,1946,5,173,,Active,,,http://www.redfin.com/PA/Pittsburgh/644-Highview-Rd-15234/home/73519404,West Penn MLS,1528607,N,Y,40.3807595,-80.0169644
MLS Listing,,Single Family Residential,6750 Mcpherson Blvd,Point Breeze,PA,15208,650000,5,3.0,Point Breeze,2628,3049,1924,6,247,,Active,,,http://www.redfin.com/PA/Pittsburgh/6750-McPherson-Blvd-15208/home/73542239,West Penn MLS,1528549,N,Y,40.4548201,-79.9089014
MLS Listing,,Single Family Residential,2524 Mission St,South Side,PA,15203,259900,3,2.0,South Side,1426,2178,1900,6,182,,Active,,,http://www.redfin.com/PA/Pittsburgh/2524-Mission-St-15203/home/74491157,West Penn MLS,1528709,N,Y,40.4226317,-79.9712483
MLS Listing,,Single Family Residential,7031 Idlewild St,Homewood-Brushton,PA,15208,39900,4,1.5,Homewood-Brushton,1280,1742,1920,6,31,,Active,,,http://www.redfin.com/PA/Pittsburgh/7031-Idlewild-St-15208/home/73545159,West Penn MLS,1528704,N,Y,40.4592782,-79.8992634
MLS Listing,,Single Family Residential,637 Kelso Rd,Mt. Lebanon,PA,15243,350000,4,2.5,Mt. Lebanon,2033,10454,1946,6,172,,Active,November-6-2021 01:00 PM,November-6-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/637-Kelso-Rd-15243/home/74531311,West Penn MLS,1528677,N,Y,40.3681261,-80.0738129
MLS Listing,,Single Family Residential,429 Parson St,Sheraden,PA,15204,22500,3,1.0,Sheraden,1386,4791,1920,6,16,,Active,,,http://www.redfin.com/PA/Pittsburgh/429-Parson-St-15204/home/74627130,West Penn MLS,1528258,N,Y,40.4601632,-80.0552168
MLS Listing,,Multi-Family (2-4 Unit),425 Braddock Rd,Forest Hills Boro,PA,15221,260000,3,3.0,Forest Hills Boro,,,1930,6,,,Active,,,http://www.redfin.com/PA/Pittsburgh/425-Braddock-Rd-15221/home/74577215,West Penn MLS,1528689,N,Y,40.4262881,-79.8584048
MLS Listing,,Single Family Residential,3511 Melwood Ave,Polish Hill,PA,15213,319900,3,2.0,Polish Hill,,,1900,6,,,Active,,,http://www.redfin.com/PA/Pittsburgh/3511-Melwood-Ave-15213/home/74563735,West Penn MLS,1528683,N,Y,40.459444,-79.9610443
MLS Listing,,Single Family Residential,1140 S Negley Ave,Squirrel Hill,PA,15217,1099000,5,3.5,Squirrel Hill,4392,6098,1906,6,250,,Active,,,http://www.redfin.com/PA/Pittsburgh/1140-S-Negley-Ave-15217/home/74749930,West Penn MLS,1528620,N,Y,40.4468834,-79.9281242
MLS Listing,,Single Family Residential,929 Beech Ave,Allegheny West,PA,15233,720000,3,2.5,Allegheny West,3492,,1884,6,206,,Active,,,http://www.redfin.com/PA/Pittsburgh/929-Beech-Ave-15233/home/73582615,West Penn MLS,1528682,N,Y,40.4524335,-80.0178816
MLS Listing,,Condo/Co-op,111 Grandview #301,Mt Washington,PA,15211,574900,2,2.0,Mt Washington,2130,,1980,6,270,1055,Active,,,http://www.redfin.com/PA/Pittsburgh/111-Grandview-Ave-15211/unit-301/home/74653635,West Penn MLS,1528678,N,Y,40.4315023,-80.0071584
MLS Listing,,Single Family Residential,3013 Pyramid Ave,Brentwood,PA,15227,175000,3,1.5,Brentwood,1506,,1926,6,116,,Active,,,http://www.redfin.com/PA/Pittsburgh/3013-Pyramid-Ave-15227/home/74488052,West Penn MLS,1528437,N,Y,40.3829956,-79.9727632
MLS Listing,,Ranch,6300 Butler St,Lawrenceville,PA,15201,225000,0,,Lawrenceville,,5227,,6,,,Active,,,http://www.redfin.com/PA/Pittsburgh/6300-Butler-St-15201/home/164193405,West Penn MLS,1528636,N,Y,40.4887469,-79.935621
MLS Listing,,Single Family Residential,3315 Regan Ave,Brentwood,PA,15227,114900,4,1.0,Brentwood,,,1930,6,,,Active,,,http://www.redfin.com/PA/Pittsburgh/3315-Regan-Ave-15227/home/73568997,West Penn MLS,1528632,N,Y,40.3772445,-79.9773568
MLS Listing,,Single Family Residential,405 Kambach St,Mt Washington,PA,15211,415000,3,2.5,Mt Washington,1308,2178,2016,6,317,,Active,,,http://www.redfin.com/PA/Pittsburgh/405-Kambach-St-15211/home/75163483,West Penn MLS,1528353,N,Y,40.4263692,-79.9995793
MLS Listing,,Single Family Residential,2638 Shadeland Ave,Marshall Shadeland,PA,15212,179900,4,2.5,Marshall Shadeland,2003,1742,1925,6,90,,Active,,,http://www.redfin.com/PA/Pittsburgh/2638-Shadeland-Ave-15212/home/74640190,West Penn MLS,1528461,N,Y,40.4683922,-80.0297171
MLS Listing,,Condo/Co-op,4625 Fifth Ave #303,Oakland,PA,15213,98500,2,2.0,Oakland,,,1948,6,,720,Active,,,http://www.redfin.com/PA/Pittsburgh/4625-Fifth-Ave-15213/unit-303/home/147524232,West Penn MLS,1528572,N,Y,40.4473994,-79.9482013
MLS Listing,,Single Family Residential,828 Ridgefield Ave,Mt. Lebanon,PA,15216,415000,3,2.5,Mt. Lebanon,1865,10018,1978,6,223,,Active,November-7-2021 12:00 PM,November-7-2021 02:00 PM,http://www.redfin.com/PA/Pittsburgh/828-Ridgefield-Ave-15216/home/74702165,West Penn MLS,1528468,N,Y,40.4007515,-80.052379
MLS Listing,,Single Family Residential,35 Pine Valley Ct,Penn Hills,PA,15235,150000,3,1.0,Penn Hills,,,1979,6,,,Active,November-6-2021 01:00 PM,November-6-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/35-Pine-Valley-Ct-15235/home/74697037,West Penn MLS,1528599,N,Y,40.4838054,-79.7951438
MLS Listing,,Single Family Residential,1130 Arkansas,Dormont,PA,15216,234900,3,1.0,Dormont,,,1930,6,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1130-Arkansas-Ave-15216/home/74768665,West Penn MLS,1528454,N,Y,40.3918261,-80.0297761
MLS Listing,,Townhouse,825 Morewood Ave Unit D,Shadyside,PA,15213,399000,3,3.5,Shadyside,1804,871,1960,6,221,1235,Active,,,http://www.redfin.com/PA/Pittsburgh/825-Morewood-Ave-15213/unit-D/home/73554001,West Penn MLS,1528574,N,Y,40.4477993,-79.9422526
MLS Listing,,Single Family Residential,1335 Romanhoff St,Spring Hill,PA,15212,85000,4,1.5,Spring Hill,2938,4356,1906,6,29,,Active,,,http://www.redfin.com/PA/Pittsburgh/1335-Romanhoff-St-15212/home/74650537,West Penn MLS,1528498,N,Y,40.4695763,-79.9921524
MLS Listing,,Single Family Residential,3261 Beacon Hill Ave,Dormont,PA,15216,235000,3,2.0,Dormont,1232,3484,1920,6,191,,Active,,,http://www.redfin.com/PA/Pittsburgh/3261-Beacon-Hill-Ave-15216/home/74771593,West Penn MLS,1528592,N,Y,40.3853713,-80.0369993
MLS Listing,,Condo/Co-op,907 Camelot Dr,McCandless,PA,15237,142000,3,1.5,McCandless,1292,871,1975,6,110,260,Active,,,http://www.redfin.com/PA/Pittsburgh/907-Camelot-Dr-15237/home/74761760,West Penn MLS,1528591,N,Y,40.5837961,-80.0437045
MLS Listing,,Single Family Residential,517 Springdale Dr,Penn Hills,PA,15235,135000,2,2.0,Penn Hills,1512,8276,1950,7,89,,Active,,,http://www.redfin.com/PA/Pittsburgh/517-Springdale-Dr-15235/home/74634887,West Penn MLS,1528582,N,Y,40.4714121,-79.8221674
MLS Listing,,Single Family Residential,119 Clover St,Arlington,PA,15210,19900,2,1.0,Arlington,1296,2178,1920,7,15,,Active,,,http://www.redfin.com/PA/Pittsburgh/119-Clover-St-15210/home/74491652,West Penn MLS,1528578,N,Y,40.4169566,-79.9712993
MLS Listing,,Single Family Residential,3258 Bainton,Brighton Heights,PA,15212,180000,4,1.0,Brighton Heights,,,1942,7,,,Active,,,http://www.redfin.com/PA/Pittsburgh/3258-Bainton-St-15212/home/74728526,West Penn MLS,1528569,N,Y,40.4743014,-80.0366495
MLS Listing,,Single Family Residential,2117 Harbor St,Spring Hill,PA,15212,159900,3,1.5,Spring Hill,1676,,1927,7,95,,Active,,,http://www.redfin.com/PA/Pittsburgh/2117-Harbor-St-15212/home/74650428,West Penn MLS,1528529,N,Y,40.4680519,-79.9895747
MLS Listing,,Single Family Residential,109 Ashley Ct,Forest Hills Boro,PA,15221,1300000,4,5.0,Forest Hills Boro,3373,52707,1991,7,385,,Active,,,http://www.redfin.com/PA/Pittsburgh/109-Ashley-Ct-15221/home/74577647,West Penn MLS,1528510,N,Y,40.4256468,-79.8556043
MLS Listing,,Single Family Residential,281 Ashland Ave,Mt. Lebanon,PA,15228,349900,3,1.5,Mt. Lebanon,1372,6098,1950,7,255,,Active,,,http://www.redfin.com/PA/Pittsburgh/281-Ashland-Ave-15228/home/74494442,West Penn MLS,1528447,N,Y,40.3750181,-80.0398942
MLS Listing,,Single Family Residential,1111 Mellon St,Highland Park,PA,15206,499900,6,3.0,Highland Park,,3484,1920,7,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1111-Mellon-St-15206/home/74741608,West Penn MLS,1528530,N,Y,40.4752354,-79.9226589
MLS Listing,,Single Family Residential,919 Bellaire Ave,Brookline,PA,15226,199900,2,2.0,Brookline,1104,4791,1950,7,181,,Active,,,http://www.redfin.com/PA/Pittsburgh/919-Bellaire-Ave-15226/home/73584538,West Penn MLS,1528533,N,Y,40.3935211,-80.0176632
MLS Listing,,Single Family Residential,252 Edmond St,Bloomfield,PA,15224,99000,2,1.0,Bloomfield,896,871,1910,7,110,,Active,,,http://www.redfin.com/PA/Pittsburgh/252-Edmond-St-15224/home/74657879,West Penn MLS,1528526,N,Y,40.4637245,-79.9478075
MLS Listing,,Townhouse,823 Lindenwood Dr,Castle Shannon,PA,15234,189900,3,1.5,Castle Shannon,1008,1742,1963,7,188,,Active,,,http://www.redfin.com/PA/Pittsburgh/823-Lindenwood-Dr-15234/home/74529062,West Penn MLS,1528506,N,Y,40.374754,-80.020027
MLS Listing,,Single Family Residential,111 Poplar St,Green Tree,PA,15205,329900,5,1.5,Green Tree,2464,21780,1925,7,134,,Active,,,http://www.redfin.com/PA/Crafton/111-Poplar-St-15205/home/73498036,West Penn MLS,1528491,N,Y,40.42504,-80.0491919
MLS Listing,,Condo/Co-op,724 Robinwood Dr #1,Scott Twp - SAL,PA,15220,158000,2,2.0,Scott Twp - SAL,960,871,1958,7,165,,Active,,,http://www.redfin.com/PA/Pittsburgh/724-Robinwood-Dr-15220/unit-1/home/173118211,West Penn MLS,1528467,N,Y,40.392282,-80.0590129
MLS Listing,,Townhouse,105 Paddock,Whitehall,PA,15236,275000,3,2.5,Whitehall,1648,,1997,7,167,83,Active,November-6-2021 01:00 PM,November-6-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/105-Paddock-Ln-15236/home/74528366,West Penn MLS,1528181,N,Y,40.3671089,-80.0042535
MLS Listing,,Single Family Residential,1140 Raven,Scott Twp - SAL,PA,15243,198000,4,2.0,Scott Twp - SAL,1184,,1971,7,167,,Active,,,http://www.redfin.com/PA/Pittsburgh/1140-Raven-Dr-15243/home/74496291,West Penn MLS,1528480,N,Y,40.3810544,-80.0723905
MLS Listing,,Single Family Residential,5133 Carnegie,Lawrenceville,PA,15201,270000,3,1.0,Lawrenceville,990,871,1900,7,273,,Active,,,http://www.redfin.com/PA/Pittsburgh/5133-Carnegie-St-15201/home/74735201,West Penn MLS,1528476,N,Y,40.4788341,-79.9544077
MLS Listing,,Single Family Residential,314 Cavan Dr,Pleasant Hills,PA,15236,299900,3,2.5,Pleasant Hills,1649,8712,1959,7,182,,Active,,,http://www.redfin.com/PA/Pittsburgh/314-Cavan-Dr-15236/home/74679086,West Penn MLS,1528403,N,Y,40.3254134,-79.9596853
MLS Listing,,Condo/Co-op,5587 Butler St Unit 7-28,Lawrenceville,PA,15201,774900,3,3.0,Lawrenceville,2329,,2018,7,333,206,Active,,,http://www.redfin.com/PA/Pittsburgh/5587-Butler-St-15201/unit-7-28/home/176674118,West Penn MLS,1528442,N,Y,40.4842876,-79.9483031
